season,as_of_week,team_id,team_name,wins_to_date,points_to_date,sim_wins_mean,playoff_odds,title_odds,sim_seed_mean
2021,9,10,Day __ of  Ignoring Sahit,5.0,1088.54,7.7026666666666666,0.832,0.194,4.0906666666666665
2021,10,1,Sahit in my DMs We not the same,3.0,1141.9,4.578666666666667,0.024,0.0,9.159333333333333
2021,10,2,Tucker right in The,5.0,1188.02,7.084666666666666,0.6826666666666666,0.08866666666666667,5.534666666666666
2021,10,3,Robert's Wood,4.0,1213.8799999999999,5.958,0.3473333333333333,0.018,7.030666666666667
2021,10,4,Baby Im ThielenUrHeart,9.0,1328.0,11.238,1.0,0.18066666666666667,1.0466666666666666
2021,10,5,"Titan Killer, Derrick Henry",6.0,1233.0800000000002,7.584666666666666,0.8226666666666667,0.03,4.872
2021,10,6,Yeh Dil Maange  Moore,5.0,1230.6799999999998,7.359333333333334,0.8733333333333333,0.126,4.388
2021,10,7,Waller? I hardly know her,4.0,1202.2,6.205333333333333,0.466,0.07,6.379333333333333
2021,10,8,"Sahit, I don't have kik, stop",3.0,1157.1399999999999,4.405333333333333,0.015333333333333332,0.002,9.238666666666667
2021,10,9,CeeDee's Balls,5.0,1259.3400000000001,6.887333333333333,0.7766666666666666,0.13266666666666665,4.798666666666667
2021,10,10,Day __ of  Ignoring Sahit,6.0,1228.06,8.698666666666666,0.992,0.352,2.552
2021,11,1,Sahit in my DMs We not the same,4.0,1260.0800000000002,5.1946666666666665,0.10066666666666667,0.0026666666666666666,8.554
2021,11,2,Tucker right in The,5.0,1297.36,6.024666666666667,0.302,0.012,7.360666666666667
2021,11,3,Robert's Wood,4.0,1325.2599999999998,5.712,0.44666666666666666,0.028666666666666667,6.926666666666667
2021,11,4,Baby Im ThielenUrHeart,10.0,1447.9,11.804666666666666,1.0,0.24533333333333332,1.0026666666666666
2021,11,5,"Titan Killer, Derrick Henry",6.0,1337.9,7.793333333333333,0.9686666666666667,0.178,3.9286666666666665
2021,11,6,Yeh Dil Maange  Moore,5.0,1339.6399999999999,6.93,0.8826666666666667,0.11666666666666667,4.743333333333333
2021,11,7,Waller? I hardly know her,4.0,1292.58,5.5,0.24,0.015333333333333332,7.564666666666667
2021,11,8,"Sahit, I don't have kik, stop",4.0,1293.4599999999998,4.986,0.09266666666666666,0.007333333333333333,8.634
2021,11,9,CeeDee's Balls,6.0,1381.64,7.443333333333333,0.9686666666666667,0.13333333333333333,3.6946666666666665
2021,11,10,Day __ of  Ignoring Sahit,7.0,1363.1999999999998,8.611333333333333,0.998,0.26066666666666666,2.5906666666666665
2021,12,1,Sahit in my DMs We not the same,5.0,1407.0000000000002,5.85,0.31933333333333336,0.022,7.010666666666666
2021,12,2,Tucker right in The,5.0,1421.9599999999998,5.9,0.396,0.054,6.938
2021,12,3,Robert's Wood,5.0,1425.6999999999998,5.809333333333333,0.38533333333333336,0.020666666666666667,6.992666666666667
2021,12,4,Baby Im ThielenUrHeart,11.0,1543.7,12.502,1.0,0.23133333333333334,1.0
2021,12,5,"Titan Killer, Derrick Henry",6.0,1411.5800000000002,7.254666666666667,0.88,0.10466666666666667,4.926
2021,12,6,Yeh Dil Maange  Moore,6.0,1470.7399999999998,7.242666666666667,0.9726666666666667,0.14933333333333335,3.8586666666666667
2021,12,7,Waller? I hardly know her,4.0,1388.96,4.749333333333333,0.04133333333333333,0.0013333333333333333,8.861333333333333
2021,12,8,"Sahit, I don't have kik, stop",4.0,1365.1799999999998,4.6946666666666665,0.007333333333333333,0.0013333333333333333,9.394666666666666
2021,12,9,CeeDee's Balls,7.0,1503.22,7.6946666666666665,1.0,0.126,3.292
2021,12,10,Day __ of  Ignoring Sahit,7.0,1453.86,8.302666666666667,0.998,0.28933333333333333,2.726
2021,13,1,Sahit in my DMs We not the same,6.0,1541.5800000000002,6.3533333333333335,0.5013333333333333,0.027333333333333334,6.186
2021,13,2,Tucker right in The,5.0,1515.9799999999998,5.346,0.062,0.011333333333333334,8.439333333333334
2021,13,3,Robert's Wood,6.0,1561.5199999999998,6.308,0.7533333333333333,0.027333333333333334,5.78
2021,13,4,Baby Im ThielenUrHeart,11.0,1625.8600000000001,11.422666666666666,1.0,0.19,1.0
2021,13,5,"Titan Killer, Derrick Henry",6.0,1540.4,6.582666666666666,0.7166666666666667,0.07333333333333333,5.832666666666666
2021,13,6,Yeh Dil Maange  Moore,6.0,1594.6399999999999,6.6466666666666665,0.9233333333333333,0.13666666666666666,4.714666666666667
2021,13,7,Waller? I hardly know her,4.0,1515.3,4.417333333333334,0.0,0.0,9.645333333333333
2021,13,8,"Sahit, I don't have kik, stop",5.0,1500.1399999999999,5.577333333333334,0.043333333333333335,0.006666666666666667,8.402
2021,13,9,CeeDee's Balls,8.0,1620.28,8.654,1.0,0.2713333333333333,2.469333333333333
2021,13,10,Day __ of  Ignoring Sahit,8.0,1617.78,8.692,1.0,0.256,2.530666666666667
2021,14,1,Sahit in my DMs We not the same,7.0,1700.18,7.0,1.0,0.11133333333333334,5.0
2021,14,2,Tucker right in The,6.0,1659.12,6.0,0.0,0.0,7.0
2021,14,3,Robert's Wood,7.0,1720.9399999999998,7.0,1.0,0.034666666666666665,4.0
2021,14,4,Baby Im ThielenUrHeart,12.0,1764.38,12.0,1.0,0.24066666666666667,1.0
2021,14,5,"Titan Killer, Derrick Henry",6.0,1612.52,6.0,0.0,0.0,8.0
2021,14,6,Yeh Dil Maange  Moore,6.0,1722.06,6.0,1.0,0.188,6.0
2021,14,7,Waller? I hardly know her,5.0,1666.8,5.0,0.0,0.0,9.0
2021,14,8,"Sahit, I don't have kik, stop",5.0,1589.06,5.0,0.0,0.0,10.0
2021,14,9,CeeDee's Balls,8.0,1744.68,8.0,1.0,0.3333333333333333,2.0
2021,14,10,Day __ of  Ignoring Sahit,8.0,1744.06,8.0,1.0,0.092,3.0
2022,0,1,Gould Standard Redemption Arc,0.0,0.0,6.891333333333334,0.5766666666666667,0.066,5.6466666666666665
2022,0,2,Tucker right in The,0.0,0.0,7.729333333333333,0.732,0.144,4.442666666666667
2022,0,3,Sahit on my face,0.0,0.0,6.362666666666667,0.4513333333333333,0.058666666666666666,6.476
2022,0,4,PiercingMy Heart,0.0,0.0,6.625333333333334,0.5053333333333333,0.07266666666666667,6.116
2022,0,5,F@(k Fantasy  Football,0.0,0.0,6.472666666666667,0.48933333333333334,0.068,6.24
2022,0,6,Yeh Dil Maange Moore,0.0,0.0,7.148,0.6553333333333333,0.13333333333333333,5.222
2022,0,7,Waller? I hardly know her,0.0,0.0,8.068,0.8286666666666667,0.21666666666666667,3.892
2022,0,8,"Sahit, I don't have kik, stop",0.0,0.0,6.925333333333334,0.62,0.066,5.565333333333333
2022,0,9,Team Subcontinent,0.0,0.0,5.984666666666667,0.38333333333333336,0.04,7.022
2022,0,10,Stefon Digglett,0.0,0.0,7.792666666666666,0.758,0.13466666666666666,4.3773333333333335
2022,1,1,Gould Standard Redemption Arc,0.0,70.22,6.3373333333333335,0.42866666666666664,0.05466666666666667,6.602
2022,1,2,Tucker right in The,1.0,148.42,8.32,0.8433333333333334,0.16533333333333333,3.5486666666666666
2022,1,3,Sahit on my face,1.0,113.16,6.94,0.566,0.068,5.724666666666667
2022,1,4,PiercingMy Heart,0.0,80.6,6.272,0.4266666666666667,0.058,6.634
2022,1,5,F@(k Fantasy  Football,0.0,113.28,5.727333333333333,0.3486666666666667,0.03133333333333333,7.188
2022,1,6,Yeh Dil Maange Moore,1.0,178.02,7.660666666666667,0.7926666666666666,0.15533333333333332,4.3773333333333335
2022,1,7,Waller? I hardly know her,1.0,154.8,8.41,0.8806666666666667,0.21733333333333332,3.477333333333333
2022,1,8,"Sahit, I don't have kik, stop",1.0,125.18,7.958666666666667,0.7926666666666666,0.11533333333333333,4.228666666666666
2022,1,9,Team Subcontinent,0.0,93.9,4.993333333333333,0.17666666666666667,0.009333333333333334,8.318666666666667
2022,1,10,Stefon Digglett,0.0,120.86,7.3806666666666665,0.744,0.12533333333333332,4.900666666666667
2022,2,1,Gould Standard Redemption Arc,1.0,201.34,7.124666666666666,0.6133333333333333,0.09066666666666667,5.468
2022,2,2,Tucker right in The,1.0,239.88,7.481333333333334,0.7106666666666667,0.11266666666666666,4.789333333333333
2022,2,3,Sahit on my face,1.0,216.34,6.834666666666666,0.5353333333333333,0.07866666666666666,5.818
2022,2,4,PiercingMy Heart,1.0,192.66,6.251333333333333,0.37866666666666665,0.04666666666666667,6.798666666666667
2022,2,5,F@(k Fantasy  Football,0.0,237.78,6.0633333333333335,0.4573333333333333,0.06933333333333333,6.447333333333333
2022,2,6,Yeh Dil Maange Moore,2.0,335.34000000000003,8.103333333333333,0.8686666666666667,0.17533333333333334,3.828666666666667
2022,2,7,Waller? I hardly know her,2.0,317.3,8.810666666666666,0.9313333333333333,0.24066666666666667,2.972
2022,2,8,"Sahit, I don't have kik, stop",2.0,265.65999999999997,8.328666666666667,0.8646666666666667,0.118,3.8526666666666665
2022,2,9,Team Subcontinent,0.0,176.46,4.551333333333333,0.09866666666666667,0.007333333333333333,8.883333333333333
2022,2,10,Stefon Digglett,0.0,273.42,6.450666666666667,0.5413333333333333,0.06066666666666667,6.142
2022,3,1,Gould Standard Redemption Arc,2.0,320.15999999999997,7.8726666666666665,0.756,0.10733333333333334,4.470666666666666
2022,3,2,Tucker right in The,1.0,329.98,6.237333333333333,0.4226666666666667,0.034,6.688
2022,3,3,Sahit on my face,2.0,332.06,7.736666666666666,0.77,0.126,4.442666666666667
2022,3,4,PiercingMy Heart,2.0,282.26,6.989333333333334,0.5473333333333333,0.06,5.892
2022,3,5,F@(k Fantasy  Football,0.0,321.36,5.512,0.32,0.04666666666666667,7.196666666666666
2022,3,6,Yeh Dil Maange Moore,3.0,479.54,8.693333333333333,0.944,0.216,3.14
2022,3,7,Waller? I hardly know her,3.0,440.88,9.436666666666667,0.9753333333333334,0.2753333333333333,2.4553333333333334
2022,3,8,"Sahit, I don't have kik, stop",2.0,383.15999999999997,7.471333333333333,0.758,0.08133333333333333,4.918
2022,3,9,Team Subcontinent,0.0,255.52,4.204666666666666,0.074,0.005333333333333333,9.057333333333334
2022,3,10,Stefon Digglett,0.0,380.70000000000005,5.846,0.43266666666666664,0.048,6.739333333333334
2022,4,1,Gould Standard Redemption Arc,2.0,445.31999999999994,7.728666666666666,0.7713333333333333,0.17866666666666667,4.3293333333333335
2022,4,2,Tucker right in The,2.0,477.46000000000004,7.355333333333333,0.71,0.092,4.898
2022,4,3,Sahit on my face,2.0,416.15999999999997,6.866,0.5313333333333333,0.062,5.971333333333333
2022,4,4,PiercingMy Heart,2.0,391.0,6.133333333333334,0.31933333333333336,0.02666666666666667,7.188
2022,4,5,F@(k Fantasy  Football,1.0,452.16,6.183333333333334,0.4693333333333333,0.07466666666666667,6.428
2022,4,6,Yeh Dil Maange Moore,3.0,625.5,8.638,0.9446666666666667,0.22333333333333333,3.0773333333333333
2022,4,7,Waller? I hardly know her,4.0,590.74,9.586,0.9793333333333333,0.232,2.284666666666667
2022,4,8,"Sahit, I don't have kik, stop",3.0,493.97999999999996,7.49,0.742,0.056,5.048
2022,4,9,Team Subcontinent,0.0,366.9,3.9433333333333334,0.05266666666666667,0.0033333333333333335,9.293333333333333
2022,4,10,Stefon Digglett,1.0,544.0,6.076,0.48,0.051333333333333335,6.482
2022,5,1,Gould Standard Redemption Arc,3.0,557.5799999999999,8.127333333333333,0.8886666666666667,0.206,3.804666666666667
2022,5,2,Tucker right in The,3.0,601.6600000000001,7.832666666666666,0.8406666666666667,0.12,4.1
2022,5,3,Sahit on my face,3.0,539.5999999999999,6.846,0.5606666666666666,0.03333333333333333,5.978666666666666
2022,5,4,PiercingMy Heart,2.0,467.74,5.406,0.18466666666666667,0.008,8.026
2022,5,5,F@(k Fantasy  Football,1.0,556.6,5.738,0.3913333333333333,0.03933333333333333,6.890666666666666
2022,5,6,Yeh Dil Maange Moore,4.0,814.96,9.091333333333333,0.9826666666666667,0.24066666666666667,2.772666666666667
2022,5,7,Waller? I hardly know her,5.0,725.4200000000001,10.643333333333333,0.9993333333333333,0.2793333333333333,1.7706666666666666
2022,5,8,"Sahit, I don't have kik, stop",3.0,620.9399999999999,6.966,0.7053333333333334,0.026,5.494666666666666
2022,5,9,Team Subcontinent,0.0,481.35999999999996,3.8313333333333333,0.051333333333333335,0.0033333333333333335,9.196
2022,5,10,Stefon Digglett,1.0,658.22,5.518,0.3953333333333333,0.044,6.966
2022,6,1,Gould Standard Redemption Arc,4.0,666.18,8.035333333333334,0.8593333333333333,0.19,3.925333333333333
2022,6,2,Tucker right in The,4.0,704.5600000000001,7.709333333333333,0.802,0.06133333333333333,4.364
2022,6,3,Sahit on my face,3.0,615.0999999999999,6.318,0.3626666666666667,0.022,6.908
2022,6,4,PiercingMy Heart,2.0,574.82,6.446666666666666,0.4573333333333333,0.066,6.434666666666667
2022,6,5,F@(k Fantasy  Football,1.0,649.4200000000001,5.142666666666667,0.22266666666666668,0.037333333333333336,7.75
2022,6,6,Yeh Dil Maange Moore,5.0,954.0600000000001,8.661333333333333,0.9613333333333334,0.13666666666666666,3.2586666666666666
2022,6,7,Waller? I hardly know her,6.0,882.6000000000001,10.846,1.0,0.31866666666666665,1.5093333333333334
2022,6,8,"Sahit, I don't have kik, stop",3.0,722.0,7.665333333333334,0.86,0.114,4.647333333333333
2022,6,9,Team Subcontinent,0.0,576.78,3.22,0.014666666666666666,0.0026666666666666666,9.622
2022,6,10,Stefon Digglett,2.0,781.44,5.955333333333333,0.46,0.051333333333333335,6.580666666666667
2022,7,1,Gould Standard Redemption Arc,4.0,744.18,7.270666666666667,0.7333333333333333,0.09333333333333334,5.212666666666666
2022,7,2,Tucker right in The,5.0,863.1,8.474,0.9566666666666667,0.078,2.9553333333333334
2022,7,3,Sahit on my face,4.0,729.04,6.614,0.492,0.025333333333333333,6.3373333333333335
2022,7,4,PiercingMy Heart,2.0,670.22,4.554666666666667,0.05,0.0006666666666666666,8.694
2022,7,5,F@(k Fantasy  Football,2.0,799.1200000000001,5.826,0.43066666666666664,0.048,6.629333333333333
2022,7,6,Yeh Dil Maange Moore,5.0,1059.66,9.522666666666666,0.998,0.30666666666666664,2.7186666666666666
2022,7,7,Waller? I hardly know her,7.0,1005.0200000000001,11.314,1.0,0.31066666666666665,1.534
2022,7,8,"Sahit, I don't have kik, stop",4.0,824.44,7.882666666666666,0.89,0.096,4.6146666666666665
2022,7,9,Team Subcontinent,0.0,715.06,2.8506666666666667,0.006,0.0,9.62
2022,7,10,Stefon Digglett,2.0,890.6600000000001,5.690666666666667,0.44333333333333336,0.04133333333333333,6.684
2022,8,1,Gould Standard Redemption Arc,4.0,904.76,6.666666666666667,0.6706666666666666,0.07333333333333333,5.756
2022,8,2,Tucker right in The,6.0,974.74,8.818,0.9806666666666667,0.09533333333333334,2.473333333333333
2022,8,3,Sahit on my face,4.0,840.92,6.102666666666667,0.36,0.007333333333333333,6.954666666666666
2022,8,4,PiercingMy Heart,2.0,798.64,4.566666666666666,0.076,0.0033333333333333335,8.67
2022,8,5,F@(k Fantasy  Football,2.0,932.4200000000001,5.202,0.268,0.027333333333333334,7.3533333333333335
2022,8,6,Yeh Dil Maange Moore,6.0,1209.26,9.977333333333334,0.9986666666666667,0.406,2.2106666666666666
2022,8,7,Waller? I hardly know her,7.0,1112.8600000000001,10.646666666666667,1.0,0.18733333333333332,2.0613333333333332
2022,8,8,"Sahit, I don't have kik, stop",5.0,961.86,8.216666666666667,0.9586666666666667,0.12333333333333334,4.296666666666667
2022,8,9,Team Subcontinent,1.0,839.3599999999999,3.544,0.014666666666666666,0.0013333333333333333,9.31
2022,8,10,Stefon Digglett,3.0,1052.92,6.259333333333333,0.6726666666666666,0.07533333333333334,5.914
2022,9,1,Gould Standard Redemption Arc,5.0,1018.98,7.396,0.8786666666666667,0.14133333333333334,4.894666666666667
2022,9,2,Tucker right in The,6.0,1098.48,8.791333333333334,0.9846666666666667,0.11533333333333333,2.5486666666666666
2022,9,3,Sahit on my face,5.0,962.52,6.600666666666666,0.5226666666666666,0.011333333333333334,6.406
2022,9,4,PiercingMy Heart,2.0,903.26,3.8293333333333335,0.008,0.0006666666666666666,9.368666666666666
2022,9,5,F@(k Fantasy  Football,2.0,1043.5600000000002,4.730666666666667,0.15,0.019333333333333334,7.916
2022,9,6,Yeh Dil Maange Moore,7.0,1368.28,9.988,1.0,0.306,2.030666666666667
2022,9,7,Waller? I hardly know her,7.0,1219.4,10.124,1.0,0.23,2.3513333333333333
2022,9,8,"Sahit, I don't have kik, stop",6.0,1078.16,8.644,0.976,0.12333333333333334,3.986
2022,9,9,Team Subcontinent,2.0,985.0199999999999,4.163333333333333,0.032,0.0006666666666666666,8.808
2022,9,10,Stefon Digglett,3.0,1149.3200000000002,5.732666666666667,0.448,0.052,6.69
2022,10,1,Gould Standard Redemption Arc,6.0,1150.76,7.910666666666667,0.9513333333333334,0.11066666666666666,4.123333333333333
2022,10,2,Tucker right in The,6.0,1207.3600000000001,8.197333333333333,0.968,0.13666666666666666,3.198
2022,10,3,Sahit on my face,5.0,1082.3,6.256666666666667,0.2633333333333333,0.002,6.988
2022,10,4,PiercingMy Heart,3.0,1040.84,4.796666666666667,0.021333333333333333,0.0013333333333333333,8.602666666666666
2022,10,5,F@(k Fantasy  Football,3.0,1183.0800000000002,4.607333333333333,0.06266666666666666,0.005333333333333333,8.244666666666667
2022,10,6,Yeh Dil Maange Moore,7.0,1464.18,9.562666666666667,1.0,0.35,2.1033333333333335
2022,10,7,Waller? I hardly know her,7.0,1324.24,9.710666666666667,1.0,0.256,2.362
2022,10,8,"Sahit, I don't have kik, stop",7.0,1160.66,8.733333333333333,0.9906666666666667,0.07466666666666667,3.976
2022,10,9,Team Subcontinent,2.0,1055.7199999999998,3.5853333333333333,0.0006666666666666666,0.0,9.535333333333334
2022,10,10,Stefon Digglett,4.0,1256.9600000000003,6.639333333333333,0.742,0.06333333333333334,5.866666666666666
2022,11,1,Gould Standard Redemption Arc,7.0,1249.22,8.574666666666667,0.9986666666666667,0.19066666666666668,3.1313333333333335
2022,11,2,Tucker right in The,6.0,1313.8600000000001,7.854666666666667,0.9706666666666667,0.08866666666666667,3.774
2022,11,3,Sahit on my face,5.0,1166.24,6.025333333333333,0.2673333333333333,0.006666666666666667,7.324
2022,11,4,PiercingMy Heart,3.0,1162.1599999999999,4.213333333333333,0.006,0.0,9.364
2022,11,5,F@(k Fantasy  Football,4.0,1323.7000000000003,5.408666666666667,0.232,0.02666666666666667,7.372
2022,11,6,Yeh Dil Maange Moore,8.0,1629.98,9.34,1.0,0.23133333333333334,2.2006666666666668
2022,11,7,Waller? I hardly know her,8.0,1449.5,9.712,1.0,0.2826666666666667,2.2226666666666666
2022,11,8,"Sahit, I don't have kik, stop",7.0,1247.8000000000002,8.533333333333333,0.9986666666666667,0.11066666666666666,3.9553333333333334
2022,11,9,Team Subcontinent,3.0,1166.36,4.543333333333333,0.013333333333333334,0.002,8.953333333333333
2022,11,10,Stefon Digglett,4.0,1346.1600000000003,5.794666666666667,0.5133333333333333,0.06066666666666667,6.7026666666666666
2022,12,1,Gould Standard Redemption Arc,7.0,1373.78,7.8533333333333335,1.0,0.17733333333333334,4.416
2022,12,2,Tucker right in The,7.0,1461.6000000000001,7.974,1.0,0.14933333333333335,2.872
2022,12,3,Sahit on my face,5.0,1270.4,5.538666666666667,0.066,0.0006666666666666666,8.04
2022,12,4,PiercingMy Heart,3.0,1299.6799999999998,4.427333333333333,0.0,0.0,8.927333333333333
2022,12,5,F@(k Fantasy  Football,5.0,1477.4400000000003,5.86,0.26,0.051333333333333335,6.750666666666667
2022,12,6,Yeh Dil Maange Moore,8.0,1738.8,8.914,1.0,0.136,2.97
2022,12,7,Waller? I hardly know her,9.0,1571.5,10.061333333333334,1.0,0.2846666666666667,1.7046666666666668
2022,12,8,"Sahit, I don't have kik, stop",8.0,1365.8200000000002,9.065333333333333,1.0,0.10733333333333334,3.442
2022,12,9,Team Subcontinent,3.0,1249.6,3.818,0.0,0.0,9.73
2022,12,10,Stefon Digglett,5.0,1482.0200000000004,6.488,0.674,0.09333333333333334,6.147333333333333
2022,13,1,Gould Standard Redemption Arc,8.0,1481.82,8.416666666666666,1.0,0.16266666666666665,3.9846666666666666
2022,13,2,Tucker right in The,8.0,1611.2400000000002,8.512,1.0,0.11866666666666667,2.497333333333333
2022,13,3,Sahit on my face,5.0,1400.52,5.295333333333334,0.0,0.0,7.796666666666667
2022,13,4,PiercingMy Heart,3.0,1410.5399999999997,3.488,0.0,0.0,9.754666666666667
2022,13,5,F@(k Fantasy  Football,6.0,1616.8800000000003,6.583333333333333,0.9146666666666666,0.17133333333333334,6.085333333333334
2022,13,6,Yeh Dil Maange Moore,9.0,1877.8999999999999,9.503333333333334,1.0,0.20933333333333334,1.6
2022,13,7,Waller? I hardly know her,9.0,1671.32,9.6,1.0,0.232,2.4
2022,13,8,"Sahit, I don't have kik, stop",8.0,1475.7400000000002,8.4,1.0,0.10066666666666667,4.518
2022,13,9,Team Subcontinent,4.0,1360.6,4.496666666666667,0.0,0.0,9.153333333333334
2022,13,10,Stefon Digglett,5.0,1588.7200000000005,5.704666666666666,0.08533333333333333,0.005333333333333333,7.21
2022,14,1,Gould Standard Redemption Arc,9.0,1617.34,9.0,1.0,0.112,4.0
2022,14,2,Tucker right in The,9.0,1747.2000000000003,9.0,1.0,0.15133333333333332,2.0
2022,14,3,Sahit on my face,6.0,1512.52,6.0,0.0,0.0,7.0
2022,14,4,PiercingMy Heart,3.0,1489.5999999999997,3.0,0.0,0.0,10.0
2022,14,5,F@(k Fantasy  Football,6.0,1700.4400000000003,6.0,1.0,0.10266666666666667,6.0
2022,14,6,Yeh Dil Maange Moore,10.0,1979.1799999999998,10.0,1.0,0.298,1.0
2022,14,7,Waller? I hardly know her,10.0,1806.6,10.0,1.0,0.202,3.0
2022,14,8,"Sahit, I don't have kik, stop",8.0,1598.8200000000002,8.0,1.0,0.134,5.0
2022,14,9,Team Subcontinent,4.0,1452.06,4.0,0.0,0.0,9.0
2022,14,10,Stefon Digglett,5.0,1682.0000000000005,5.0,0.0,0.0,8.0
2023,0,1,Intermixon between Kasts,0.0,0.0,7.6033333333333335,0.7366666666666667,0.16533333333333333,4.532666666666667
2023,0,2,Chasing this Johnston,0.0,0.0,7.530666666666667,0.726,0.128,4.68
2023,0,3,Sahit on my face,0.0,0.0,5.951333333333333,0.35533333333333333,0.029333333333333333,7.189333333333333
2023,0,4,SkyysTheLimit,0.0,0.0,6.281333333333333,0.44533333333333336,0.04933333333333333,6.567333333333333
2023,0,5,Lamb Sauve,0.0,0.0,7.688666666666666,0.7806666666666666,0.17333333333333334,4.254
2023,0,6,Justin Time to CeeDee Rings,0.0,0.0,7.250666666666667,0.6666666666666666,0.136,5.030666666666667
2023,0,7,Bathroom coercer,0.0,0.0,7.358,0.6813333333333333,0.118,4.896
2023,0,8,"Sahit, I don't have kik, stop",0.0,0.0,6.874666666666666,0.5573333333333333,0.06733333333333333,5.799333333333333
2023,0,9,Je-Romen Empire,0.0,0.0,6.056,0.36866666666666664,0.029333333333333333,7.056666666666667
2023,0,10,Can McCaffrey Get A McPickTwo?,0.0,0.0,7.405333333333333,0.682,0.104,4.994
2023,1,1,Intermixon between Kasts,0.0,107.38,7.756,0.8046666666666666,0.19866666666666666,3.978
2023,1,2,Chasing this Johnston,0.0,109.04,6.288,0.49266666666666664,0.072,6.300666666666666
2023,1,3,Sahit on my face,1.0,114.16,6.764666666666667,0.5393333333333333,0.06466666666666666,5.959333333333333
2023,1,4,SkyysTheLimit,0.0,98.06,7.039333333333333,0.646,0.10533333333333333,5.262666666666667
2023,1,5,Lamb Sauve,1.0,120.56,6.268666666666666,0.446,0.044,6.556666666666667
2023,1,6,Justin Time to CeeDee Rings,1.0,111.1,6.18,0.376,0.022,7.100666666666666
2023,1,7,Bathroom coercer,0.0,90.24,6.454,0.51,0.058,6.347333333333333
2023,1,8,"Sahit, I don't have kik, stop",1.0,116.84,7.204,0.6306666666666667,0.050666666666666665,5.388
2023,1,9,Je-Romen Empire,1.0,99.34,9.225333333333333,0.9446666666666667,0.318,2.44
2023,1,10,Can McCaffrey Get A McPickTwo?,0.0,103.18,6.82,0.61,0.06666666666666667,5.666666666666667
2023,2,1,Intermixon between Kasts,1.0,260.56,7.514666666666667,0.754,0.15266666666666667,4.414
2023,2,2,Chasing this Johnston,0.0,210.48000000000002,5.698,0.30933333333333335,0.03133333333333333,7.402666666666667
2023,2,3,Sahit on my face,1.0,252.56,6.01,0.37733333333333335,0.020666666666666667,7.048666666666667
2023,2,4,SkyysTheLimit,1.0,227.14000000000001,7.324,0.676,0.1,5.007333333333333
2023,2,5,Lamb Sauve,1.0,222.56,7.8133333333333335,0.81,0.228,3.9353333333333333
2023,2,6,Justin Time to CeeDee Rings,1.0,199.42,7.279333333333334,0.6446666666666667,0.10466666666666667,5.227333333333333
2023,2,7,Bathroom coercer,1.0,222.94,6.669333333333333,0.5293333333333333,0.08133333333333333,6.102666666666667
2023,2,8,"Sahit, I don't have kik, stop",2.0,245.68,7.498,0.6653333333333333,0.08266666666666667,5.0793333333333335
2023,2,9,Je-Romen Empire,1.0,210.3,7.608,0.73,0.14533333333333334,4.533333333333333
2023,2,10,Can McCaffrey Get A McPickTwo?,1.0,236.70000000000002,6.585333333333334,0.504,0.05333333333333334,6.249333333333333
2023,3,1,Intermixon between Kasts,2.0,437.76,6.917333333333334,0.6646666666666666,0.06666666666666667,5.207333333333334
2023,3,2,Chasing this Johnston,0.0,330.44,5.6306666666666665,0.33866666666666667,0.050666666666666665,7.196
2023,3,3,Sahit on my face,1.0,360.82,5.355333333333333,0.252,0.010666666666666666,7.769333333333333
2023,3,4,SkyysTheLimit,2.0,360.42,8.616666666666667,0.906,0.196,2.9433333333333334
2023,3,5,Lamb Sauve,1.0,308.26,5.610666666666667,0.24066666666666667,0.022,7.794666666666667
2023,3,6,Justin Time to CeeDee Rings,1.0,338.79999999999995,6.069333333333334,0.4013333333333333,0.034,6.923333333333333
2023,3,7,Bathroom coercer,2.0,392.72,8.762,0.9413333333333334,0.30133333333333334,2.9013333333333335
2023,3,8,"Sahit, I don't have kik, stop",2.0,330.94,7.657333333333334,0.7293333333333333,0.10266666666666667,4.955333333333333
2023,3,9,Je-Romen Empire,2.0,359.42,8.47,0.9033333333333333,0.17133333333333334,3.5973333333333333
2023,3,10,Can McCaffrey Get A McPickTwo?,2.0,413.52,6.910666666666667,0.6226666666666667,0.04466666666666667,5.712
2023,4,1,Intermixon between Kasts,2.0,536.68,6.249333333333333,0.4673333333333333,0.03933333333333333,6.212666666666666
2023,4,2,Chasing this Johnston,1.0,461.58,5.562,0.3006666666666667,0.024666666666666667,7.46
2023,4,3,Sahit on my face,1.0,462.38,4.625333333333334,0.09,0.006,8.856
2023,4,4,SkyysTheLimit,2.0,484.36,8.050666666666666,0.8373333333333334,0.17866666666666667,3.517333333333333
2023,4,5,Lamb Sauve,2.0,430.34,6.986,0.5813333333333334,0.09266666666666666,5.642
2023,4,6,Justin Time to CeeDee Rings,2.0,442.65999999999997,6.354,0.414,0.035333333333333335,6.851333333333334
2023,4,7,Bathroom coercer,2.0,480.24,7.983333333333333,0.8693333333333333,0.21666666666666667,4.002
2023,4,8,"Sahit, I don't have kik, stop",3.0,481.64,8.328666666666667,0.85,0.12666666666666668,4.073333333333333
2023,4,9,Je-Romen Empire,3.0,508.72,9.042,0.952,0.23133333333333334,2.759333333333333
2023,4,10,Can McCaffrey Get A McPickTwo?,2.0,553.36,6.818666666666667,0.638,0.048666666666666664,5.626
2023,5,1,Intermixon between Kasts,3.0,656.3599999999999,7.638,0.7766666666666666,0.12666666666666668,4.088
